charge	stahlsorte	kundennr	Schmelzdatum	01ist	02ist	03ist	04ist	05ist	06ist	07ist	08ist	09ist	10ist	11ist	12ist	13ist	14ist	15ist	16ist	17ist	18ist	19ist	20ist	21ist	22ist	23ist	24ist	25ist	26ist	27ist	28ist	29ist	30ist	31ist	32ist	33ist
468002	488556	138921	"2014-11-22"	0.00000	0.00000	0.05360	0.00846	0.01677	0.07150	0.0002	0.00770	0.00217	0.00420	0.0340	0.00000	0.00120	0.00000	0.0032	0.04030	0.00140	0.00120	0.00135	0.00060	0.00080	0.0000	0.00000	0.00130	0.00165	0.0000	0.00550	0.00055	0.00000	0.00000	0.16290	0.5680	0.00000
472235	540653	115615	"2014-11-22"	0.00000	0.00000	0.24160	0.00873	0.01638	0.06710	0.0002	0.00770	0.00196	0.00420	0.0410	0.00000	0.00120	0.00000	0.0041	0.03770	0.00140	0.00120	0.00234	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.15390	0.5510	0.00000
472237	540653	136063	"2014-11-22"	0.00000	0.00000	0.24560	0.00756	0.01651	0.09570	0.0002	0.02310	0.00217	0.00420	0.0420	0.00000	0.00120	0.00000	0.0033	0.04810	0.00140	0.00120	0.00153	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.16200	0.5740	0.00000
472226	550257	115607	"2014-11-22"	0.00000	0.00000	0.64640	0.00963	0.01235	0.04730	0.0002	0.00660	0.00133	0.00280	0.0120	0.00000	0.00120	0.00000	0.0028	0.02990	0.00140	0.00120	0.00054	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.15390	0.5710	0.00000
472223	549853	369290	"2014-11-22"	0.00000	0.00000	0.63680	0.00990	0.01326	0.04070	0.0002	0.00440	0.00112	0.00280	0.0110	0.00000	0.00120	0.00000	0.0029	0.02990	0.00140	0.00120	0.00045	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17370	0.6540	0.00000
472221	549853	211830	"2014-11-22"	0.00000	0.00000	0.63520	0.00738	0.01300	0.04840	0.0002	0.00440	0.00161	0.00280	0.0140	0.00000	0.00120	0.00000	0.0037	0.03120	0.00140	0.00120	0.00090	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17280	0.6550	0.00000
468000	488556	138921	"2014-11-22"	0.00000	0.00000	0.05680	0.01152	0.02366	0.07810	0.0002	0.00990	0.00210	0.00420	0.0350	0.00000	0.00120	0.00000	0.0031	0.04290	0.00140	0.00120	0.00144	0.00060	0.00080	0.0000	0.00000	0.00130	0.00135	0.0000	0.00550	0.00055	0.00000	0.00000	0.16470	0.5760	0.00000
472239	540654	211872	"2014-11-22"	0.00000	0.00000	0.26240	0.00612	0.01742	0.06050	0.0002	0.00770	0.00140	0.00280	0.0270	0.00000	0.00120	0.00000	0.0037	0.02860	0.00140	0.00120	0.00135	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.16200	0.5490	0.00000
467999	488556	138921	"2014-11-22"	0.00000	0.00000	0.06400	0.01890	0.03978	0.09460	0.0002	0.01320	0.00196	0.00420	0.0370	0.00000	0.00120	0.00000	0.0031	0.04680	0.00140	0.00120	0.00189	0.00060	0.00080	0.0000	0.00000	0.00130	0.00090	0.0000	0.00550	0.00055	0.00000	0.00000	0.16920	0.5940	0.00000
467998	488556	138921	"2014-11-22"	0.00000	0.00000	0.06640	0.01593	0.03211	0.08800	0.0002	0.01210	0.00175	0.00420	0.0300	0.00000	0.00120	0.00000	0.0033	0.04290	0.00140	0.00120	0.00144	0.00060	0.00080	0.0000	0.00000	0.00130	0.00105	0.0000	0.00550	0.00055	0.00000	0.00000	0.16740	0.5910	0.00000
467997	488556	138921	"2014-11-22"	0.00000	0.00000	0.07120	0.00918	0.01456	0.07260	0.0002	0.00880	0.00140	0.00280	0.0150	0.00000	0.00120	0.00000	0.0038	0.03250	0.00140	0.00120	0.00054	0.00060	0.00080	0.0000	0.00000	0.00130	0.00150	0.0000	0.00550	0.00055	0.00000	0.00000	0.16200	0.5840	0.00000
467985	540654	211872	"2014-11-22"	0.00000	0.00000	0.25760	0.00648	0.01703	0.07150	0.0002	0.01210	0.00161	0.00280	0.0320	0.00000	0.00120	0.00000	0.0035	0.03510	0.00140	0.00120	0.00135	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.16200	0.5570	0.00000
467972	549853	369290	"2014-11-22"	0.00000	0.00000	0.63680	0.00990	0.01326	0.04070	0.0002	0.00440	0.00112	0.00280	0.0110	0.00000	0.00120	0.00000	0.0029	0.02990	0.00140	0.00120	0.00045	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17370	0.6540	0.00000
469672	540653	115615	"2014-11-22"	0.00000	0.00000	0.24160	0.00873	0.01638	0.06710	0.0002	0.00770	0.00196	0.00420	0.0410	0.00000	0.00120	0.00000	0.0041	0.03770	0.00140	0.00120	0.00234	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.15390	0.5510	0.00000
467984	540653	136063	"2014-11-22"	0.00000	0.00000	0.24560	0.00756	0.01651	0.09570	0.0002	0.02310	0.00217	0.00420	0.0420	0.00000	0.00120	0.00000	0.0033	0.04810	0.00140	0.00120	0.00153	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.16200	0.5740	0.00000
467979	540653	115615	"2014-11-22"	0.00000	0.00000	0.24160	0.00873	0.01638	0.06710	0.0002	0.00770	0.00196	0.00420	0.0410	0.00000	0.00120	0.00000	0.0041	0.03770	0.00140	0.00120	0.00234	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.15390	0.5510	0.00000
467974	550257	115607	"2014-11-22"	0.00000	0.00000	0.64320	0.00963	0.01261	0.04510	0.0002	0.00550	0.00126	0.00280	0.0120	0.00000	0.00120	0.00000	0.0028	0.02990	0.00140	0.00120	0.00045	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.16020	0.5960	0.00000
472313	488557	89154	"2014-11-23"	0.00000	0.00000	0.09280	0.01566	0.02080	0.09460	0.0002	0.01540	0.00231	0.00420	0.0530	0.00000	0.00120	0.00000	0.0030	0.05200	0.00140	0.00120	0.00198	0.00060	0.00160	0.0000	0.00000	0.00130	0.00150	0.0000	0.00550	0.00055	0.00000	0.00000	0.16650	0.6640	0.00000
472279	1030154	189588	"2014-11-23"	0.00000	0.00000	0.08160	0.00648	0.00858	0.04180	0.0003	0.53130	0.00147	0.00420	0.0150	0.00000	0.00120	0.00000	0.0037	0.02210	0.00140	0.00120	0.00117	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.12960	0.8520	0.00000
472288	517658	138921	"2014-11-23"	0.00000	0.00000	0.01600	0.00963	0.01833	0.05170	0.0046	0.02090	0.00245	0.00420	0.0490	0.00000	0.00120	0.00000	0.0042	0.03510	0.00140	0.00120	0.00288	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.08550	0.3530	0.00000
472290	517658	138921	"2014-11-23"	0.00000	0.00000	0.01440	0.00855	0.01508	0.05390	0.0052	0.00880	0.00217	0.00420	0.0470	0.00000	0.00120	0.00000	0.0024	0.03770	0.00140	0.00120	0.00180	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.10260	0.4080	0.00000
472303	488557	89154	"2014-11-23"	0.00000	0.00000	0.08640	0.01152	0.02353	0.09570	0.0002	0.01430	0.00168	0.00560	0.0370	0.00000	0.00120	0.00000	0.0043	0.06110	0.00140	0.00120	0.00153	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.16200	0.6720	0.00000
472304	488557	89154	"2014-11-23"	0.00000	0.00000	0.08240	0.01620	0.02535	0.08580	0.0002	0.01540	0.00140	0.00560	0.0310	0.00000	0.00120	0.00000	0.0045	0.06240	0.00140	0.00120	0.00180	0.00060	0.00080	0.0000	0.00000	0.00130	0.00105	0.0000	0.00550	0.00055	0.00000	0.00000	0.16290	0.6750	0.00000
472306	488557	89154	"2014-11-23"	0.00000	0.00000	0.08800	0.00999	0.02340	0.07260	0.0002	0.00880	0.00189	0.00420	0.0300	0.00000	0.00120	0.00000	0.0042	0.04550	0.00140	0.00120	0.00162	0.00060	0.00080	0.0000	0.00000	0.00130	0.00150	0.0000	0.00550	0.00055	0.00000	0.00000	0.16920	0.6710	0.00000
472309	488557	89154	"2014-11-23"	0.00000	0.00000	0.08480	0.01458	0.02418	0.07040	0.0002	0.01100	0.00203	0.00420	0.0180	0.00000	0.00120	0.00000	0.0029	0.04030	0.00140	0.00120	0.00063	0.00060	0.00080	0.0000	0.00000	0.00130	0.00150	0.0000	0.00550	0.00055	0.00000	0.00000	0.16200	0.6720	0.00000
472311	488557	89154	"2014-11-23"	0.00000	0.00000	0.09120	0.01494	0.01742	0.13860	0.0003	0.01100	0.00259	0.00420	0.0260	0.00000	0.00120	0.00000	0.0031	0.03900	0.00140	0.00120	0.00099	0.00060	0.00080	0.0000	0.00000	0.00130	0.00150	0.0000	0.00550	0.00055	0.00000	0.00000	0.17190	0.6720	0.00000
472315	488557	89154	"2014-11-23"	0.00000	0.00000	0.08800	0.01890	0.02743	0.09570	0.0003	0.01430	0.00231	0.00420	0.0390	0.00000	0.00120	0.00000	0.0031	0.05330	0.00140	0.00120	0.00180	0.00060	0.00160	0.0000	0.00000	0.00130	0.00135	0.0000	0.00550	0.00055	0.00000	0.00000	0.15750	0.6560	0.00000
472319	488557	89154	"2014-11-23"	0.00000	0.00000	0.08320	0.01395	0.02392	0.08690	0.0002	0.01870	0.00294	0.00560	0.0560	0.00000	0.00120	0.00000	0.0039	0.07280	0.00140	0.00120	0.00288	0.00060	0.00080	0.0000	0.00000	0.00130	0.00135	0.0000	0.00550	0.00055	0.00000	0.00000	0.16920	0.6710	0.00000
472321	488557	89154	"2014-11-23"	0.00000	0.00000	0.08400	0.01287	0.01768	0.07480	0.0002	0.01210	0.00266	0.00560	0.0490	0.00000	0.00120	0.00000	0.0032	0.04680	0.00140	0.00120	0.00225	0.00060	0.00080	0.0000	0.00000	0.00130	0.00150	0.0000	0.00550	0.00055	0.00000	0.00000	0.17100	0.6810	0.00000
468131	488557	89154	"2014-11-23"	0.00000	0.00000	0.09280	0.01566	0.02080	0.09460	0.0002	0.01540	0.00231	0.00420	0.0530	0.00000	0.00120	0.00000	0.0030	0.05200	0.00140	0.00120	0.00198	0.00060	0.00160	0.0000	0.00000	0.00130	0.00150	0.0000	0.00550	0.00055	0.00000	0.00000	0.16650	0.6640	0.00000
472360	550273	369844	"2014-11-24"	0.00000	0.00000	0.66320	0.00522	0.01040	0.31020	0.0002	0.00660	0.00154	0.00420	0.0160	0.00000	0.00120	0.00000	0.0049	0.02860	0.00140	0.00120	0.00063	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17550	0.8100	0.00000
472364	550273	369844	"2014-11-24"	0.00000	0.00000	0.64560	0.00567	0.01079	0.31790	0.0002	0.00770	0.00189	0.00420	0.0200	0.00000	0.00120	0.00000	0.0044	0.02860	0.00140	0.00120	0.00099	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17730	0.8220	0.00000
472366	550273	369844	"2014-11-24"	0.00000	0.00000	0.66080	0.00549	0.01079	0.31240	0.0002	0.00550	0.00126	0.00280	0.0130	0.00000	0.00120	0.00000	0.0036	0.02860	0.00140	0.00120	0.00063	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17100	0.8120	0.00000
472373	550285	101981	"2014-11-24"	0.00000	0.00000	0.66080	0.00558	0.00663	0.30360	0.0002	0.00770	0.00182	0.00560	0.0180	0.00000	0.00120	0.00000	0.0039	0.02990	0.00140	0.00120	0.00117	0.00060	0.04560	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17730	0.8120	0.00000
468135	550463	469377	"2014-11-24"	0.00000	0.00000	0.69360	0.00828	0.01378	0.03190	0.0002	0.00660	0.00231	0.00420	0.0140	0.00000	0.00120	0.00000	0.0031	0.02340	0.00140	0.00120	0.00099	0.00060	0.04720	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.20250	0.7510	0.00000
468082	550273	369844	"2014-11-24"	0.00000	0.00000	0.65680	0.00594	0.01287	0.31680	0.0002	0.00880	0.00196	0.00420	0.0150	0.00000	0.00120	0.00000	0.0034	0.04420	0.00140	0.00120	0.00063	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17280	0.8050	0.00000
468075	550463	469377	"2014-11-24"	0.00000	0.00000	0.68800	0.00828	0.01170	0.03850	0.0002	0.00330	0.00147	0.00420	0.0150	0.00000	0.00120	0.00000	0.0029	0.02470	0.00140	0.00120	0.00126	0.00060	0.04880	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.19710	0.7570	0.00000
468067	550463	469377	"2014-11-24"	0.00000	0.00000	0.69680	0.00729	0.01365	0.03300	0.0002	0.00330	0.00154	0.00420	0.0140	0.00000	0.00120	0.00000	0.0034	0.02340	0.00140	0.00120	0.00126	0.00060	0.04960	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.19890	0.7640	0.00000
468064	550463	469377	"2014-11-24"	0.00000	0.00000	0.69680	0.00729	0.01365	0.03300	0.0002	0.00330	0.00154	0.00420	0.0140	0.00000	0.00120	0.00000	0.0034	0.02340	0.00140	0.00120	0.00126	0.00060	0.04960	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.19890	0.7640	0.00000
468063	550463	469377	"2014-11-24"	0.00000	0.00000	0.69760	0.00756	0.01183	0.03630	0.0002	0.00770	0.00189	0.00420	0.0160	0.00000	0.00120	0.00000	0.0032	0.02600	0.00140	0.00120	0.00099	0.00060	0.04800	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.20970	0.7560	0.00000
468062	550463	469377	"2014-11-24"	0.00000	0.00000	0.69360	0.00828	0.01378	0.03190	0.0002	0.00660	0.00231	0.00420	0.0140	0.00000	0.00120	0.00000	0.0031	0.02340	0.00140	0.00120	0.00099	0.00060	0.04720	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.20250	0.7510	0.00000
468057	550463	469377	"2014-11-24"	0.00000	0.00000	0.69360	0.00828	0.01378	0.03190	0.0002	0.00660	0.00231	0.00420	0.0140	0.00000	0.00120	0.00000	0.0031	0.02340	0.00140	0.00120	0.00099	0.00060	0.04720	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.20250	0.7510	0.00000
468092	550285	101981	"2014-11-24"	0.00000	0.00000	0.66080	0.00558	0.00663	0.30360	0.0002	0.00770	0.00182	0.00560	0.0180	0.00000	0.00120	0.00000	0.0039	0.02990	0.00140	0.00120	0.00117	0.00060	0.04560	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17730	0.8120	0.00000
468091	550285	101981	"2014-11-24"	0.00000	0.00000	0.66080	0.00558	0.00663	0.30360	0.0002	0.00770	0.00182	0.00560	0.0180	0.00000	0.00120	0.00000	0.0039	0.02990	0.00140	0.00120	0.00117	0.00060	0.04560	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17730	0.8120	0.00000
468088	550285	101981	"2014-11-24"	0.00000	0.00000	0.66080	0.00558	0.00663	0.30360	0.0002	0.00770	0.00182	0.00560	0.0180	0.00000	0.00120	0.00000	0.0039	0.02990	0.00140	0.00120	0.00117	0.00060	0.04560	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17730	0.8120	0.00000
472335	550463	469377	"2014-11-24"	0.00000	0.00000	0.69360	0.00828	0.01378	0.03190	0.0002	0.00660	0.00231	0.00420	0.0140	0.00000	0.00120	0.00000	0.0031	0.02340	0.00140	0.00120	0.00099	0.00060	0.04720	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.20250	0.7510	0.00000
472337	550463	469377	"2014-11-24"	0.00000	0.00000	0.69760	0.00756	0.01183	0.03630	0.0002	0.00770	0.00189	0.00420	0.0160	0.00000	0.00120	0.00000	0.0032	0.02600	0.00140	0.00120	0.00099	0.00060	0.04800	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.20970	0.7560	0.00000
472342	550463	469377	"2014-11-24"	0.00000	0.00000	0.69680	0.00729	0.01365	0.03300	0.0002	0.00330	0.00154	0.00420	0.0140	0.00000	0.00120	0.00000	0.0034	0.02340	0.00140	0.00120	0.00126	0.00060	0.04960	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.19890	0.7640	0.00000
472344	550463	469377	"2014-11-24"	0.00000	0.00000	0.68080	0.00621	0.01326	0.03410	0.0002	0.00550	0.00098	0.00280	0.0120	0.00000	0.00120	0.00000	0.0035	0.02990	0.00140	0.00120	0.00045	0.00060	0.04880	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.19080	0.7390	0.00000
472348	550463	469377	"2014-11-24"	0.00000	0.00000	0.68880	0.00702	0.01365	0.03520	0.0002	0.00440	0.00070	0.00280	0.0100	0.00000	0.00120	0.00000	0.0038	0.02470	0.00140	0.00120	0.00045	0.00060	0.05200	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.20070	0.7590	0.00000
472352	550463	469377	"2014-11-24"	0.00000	0.00000	0.68800	0.00828	0.01170	0.03850	0.0002	0.00330	0.00147	0.00420	0.0150	0.00000	0.00120	0.00000	0.0029	0.02470	0.00140	0.00120	0.00126	0.00060	0.04880	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.19710	0.7570	0.00000
472358	550273	369844	"2014-11-24"	0.00000	0.00000	0.65680	0.00594	0.01287	0.31680	0.0002	0.00880	0.00196	0.00420	0.0150	0.00000	0.00120	0.00000	0.0034	0.04420	0.00140	0.00120	0.00063	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17280	0.8050	0.00000
468111	488557	89154	"2014-11-25"	0.00000	0.00000	0.08400	0.01179	0.03328	0.05720	0.0002	0.01430	0.00182	0.00420	0.0270	0.00000	0.00120	0.00000	0.0039	0.03510	0.00140	0.00120	0.00144	0.00060	0.00080	0.0000	0.00000	0.00130	0.00105	0.0000	0.00550	0.00055	0.00000	0.00000	0.17100	0.6980	0.00000
468110	488557	89154	"2014-11-25"	0.00000	0.00000	0.07840	0.01800	0.03601	0.07150	0.0002	0.02530	0.00196	0.00420	0.0310	0.00000	0.00120	0.00000	0.0035	0.04550	0.00140	0.00120	0.00144	0.00060	0.00080	0.0000	0.00000	0.00130	0.00105	0.0000	0.00550	0.00055	0.00000	0.00000	0.17460	0.6760	0.00000
468122	548892	368964	"2014-11-25"	0.00000	0.00000	0.52800	0.00990	0.01352	0.04070	0.0002	0.00330	0.00168	0.00420	0.0130	0.00000	0.00120	0.00000	0.0027	0.02080	0.00140	0.00120	0.00090	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.16740	0.6640	0.00000
468129	548892	368964	"2014-11-25"	0.00000	0.00000	0.52800	0.00990	0.01352	0.04070	0.0002	0.00330	0.00168	0.00420	0.0130	0.00000	0.00120	0.00000	0.0027	0.02080	0.00140	0.00120	0.00090	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.16740	0.6640	0.00000
468130	548892	368964	"2014-11-25"	0.00000	0.00000	0.52800	0.00990	0.01352	0.04070	0.0002	0.00330	0.00168	0.00420	0.0130	0.00000	0.00120	0.00000	0.0027	0.02080	0.00140	0.00120	0.00090	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.16740	0.6640	0.00000
472421	548892	135577	"2014-11-25"	0.00000	0.00000	0.53680	0.01062	0.01326	0.05390	0.0002	0.00550	0.00147	0.00280	0.0150	0.00000	0.00120	0.00000	0.0036	0.02860	0.00140	0.00120	0.00090	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17280	0.6550	0.00000
472418	548892	368964	"2014-11-25"	0.00000	0.00000	0.52800	0.00990	0.01352	0.04070	0.0002	0.00330	0.00168	0.00420	0.0130	0.00000	0.00120	0.00000	0.0027	0.02080	0.00140	0.00120	0.00090	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.16740	0.6640	0.00000
472408	488557	89154	"2014-11-25"	0.00000	0.00000	0.08800	0.02070	0.02990	0.08030	0.0002	0.00990	0.00161	0.00280	0.0240	0.00000	0.00120	0.00000	0.0030	0.03770	0.00140	0.00120	0.00126	0.00060	0.00080	0.0000	0.00000	0.00130	0.00135	0.0000	0.00550	0.00055	0.00000	0.00000	0.17640	0.6900	0.00000
472406	488557	89154	"2014-11-25"	0.00000	0.00000	0.08880	0.01638	0.02912	0.06050	0.0002	0.01210	0.00231	0.00420	0.0270	0.00000	0.00120	0.00000	0.0029	0.04030	0.00140	0.00120	0.00135	0.00060	0.00080	0.0000	0.00000	0.00130	0.00150	0.0000	0.00550	0.00055	0.00000	0.00000	0.17460	0.6930	0.00000
472404	488557	89154	"2014-11-25"	0.00000	0.00000	0.07280	0.00990	0.02158	0.05170	0.0002	0.01100	0.00231	0.00420	0.0260	0.00000	0.00120	0.00000	0.0036	0.03120	0.00140	0.00120	0.00126	0.00060	0.00080	0.0000	0.00000	0.00130	0.00090	0.0000	0.00550	0.00055	0.00000	0.00000	0.16740	0.6910	0.00000
472402	488557	89154	"2014-11-25"	0.00000	0.00000	0.08720	0.01161	0.02093	0.05500	0.0002	0.00990	0.00245	0.00420	0.0270	0.00000	0.00120	0.00000	0.0025	0.03380	0.00140	0.00120	0.00144	0.00060	0.00080	0.0000	0.00000	0.00130	0.00165	0.0000	0.00550	0.00055	0.00000	0.00000	0.16830	0.6970	0.00000
472400	488557	89154	"2014-11-25"	0.00000	0.00000	0.08640	0.00918	0.03224	0.05170	0.0002	0.00990	0.00182	0.00420	0.0250	0.00000	0.00120	0.00000	0.0041	0.02990	0.00140	0.00120	0.00144	0.00060	0.00080	0.0000	0.00000	0.00130	0.00105	0.0000	0.00550	0.00055	0.00000	0.00000	0.16920	0.7070	0.00000
472397	488557	89154	"2014-11-25"	0.00000	0.00000	0.07840	0.01800	0.03601	0.07150	0.0002	0.02530	0.00196	0.00420	0.0310	0.00000	0.00120	0.00000	0.0035	0.04550	0.00140	0.00120	0.00144	0.00060	0.00080	0.0000	0.00000	0.00130	0.00105	0.0000	0.00550	0.00055	0.00000	0.00000	0.17460	0.6760	0.00000
472390	550285	101981	"2014-11-25"	0.00000	0.00000	0.64800	0.00702	0.00949	0.31350	0.0002	0.00220	0.00119	0.00420	0.0110	0.00000	0.00120	0.00000	0.0040	0.02210	0.00140	0.00120	0.00045	0.00060	0.04560	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.18180	0.8050	0.00000
472386	550285	101981	"2014-11-25"	0.00000	0.00000	0.65280	0.00783	0.00741	0.31240	0.0002	0.00330	0.00147	0.00420	0.0170	0.00000	0.00120	0.00000	0.0039	0.02470	0.00140	0.00120	0.00135	0.00060	0.04560	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.18540	0.8160	0.00000
472384	550285	101981	"2014-11-25"	0.00000	0.00000	0.65120	0.00513	0.01053	0.31240	0.0002	0.00550	0.00203	0.00420	0.0160	0.00000	0.00120	0.00000	0.0037	0.02730	0.00140	0.00120	0.00063	0.00060	0.04560	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17730	0.7980	0.00000
472381	550285	101981	"2014-11-25"	0.00000	0.00000	0.65040	0.00675	0.00884	0.30800	0.0002	0.00330	0.00168	0.00420	0.0180	0.00000	0.00120	0.00000	0.0037	0.02470	0.00140	0.00120	0.00063	0.00060	0.04560	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.18090	0.8060	0.00000
472377	550285	101981	"2014-11-25"	0.00000	0.00000	0.66080	0.00648	0.00650	0.31130	0.0002	0.00880	0.00210	0.00700	0.0210	0.00000	0.00120	0.00000	0.0042	0.03510	0.00140	0.00120	0.00126	0.00060	0.04720	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.18270	0.8230	0.00000
472375	550285	101981	"2014-11-25"	0.00000	0.00000	0.65280	0.00747	0.00728	0.30800	0.0002	0.01100	0.00210	0.00420	0.0160	0.00000	0.00120	0.00000	0.0027	0.03380	0.00140	0.00120	0.00108	0.00060	0.04320	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.18180	0.8120	0.00000
472439	517655	370314	"2014-11-26"	0.00000	0.00000	0.03440	0.01242	0.02574	0.08360	0.0002	0.01210	0.00203	0.00420	0.0730	0.00000	0.00120	0.00000	0.0022	0.05460	0.00140	0.00120	0.00171	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.04320	0.3750	0.00000
472437	517655	370314	"2014-11-26"	0.00000	0.00000	0.03280	0.01305	0.01560	0.05940	0.0002	0.01980	0.00154	0.00280	0.0360	0.00000	0.00120	0.00000	0.0022	0.03900	0.00140	0.00120	0.00162	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.04230	0.3790	0.00000
472435	517655	370314	"2014-11-26"	0.00000	0.00000	0.03280	0.00810	0.02158	0.04840	0.0002	0.00990	0.00196	0.00280	0.0410	0.00000	0.00120	0.00000	0.0022	0.04160	0.00140	0.00120	0.00171	0.00060	0.00160	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.03600	0.3580	0.00000
472423	548892	136063	"2014-11-26"	0.00000	0.00000	0.54000	0.01044	0.01547	0.05610	0.0002	0.00550	0.00147	0.00280	0.0150	0.00000	0.00120	0.00000	0.0034	0.02990	0.00140	0.00120	0.00099	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.16380	0.6600	0.00000
